"WinterNr";"CountNr";"date";"year";"month";"day";"Room";"Category";"ObjectType";"Mdau";"Mmyo";"Mnat";"Mbra";"Paur";"Eser";"ObjectID"
19;9;"27/02/20";2020;2;27;"6";"object";"brick_large";0;1;0;0;0;0;356
19;9;"27/02/20";2020;2;27;"6";"object";"brick_large";0;1;0;0;0;0;363
19;9;"27/02/20";2020;2;27;"6";"object";"chimney";0;3;0;0;0;0;367
19;9;"27/02/20";2020;2;27;"6";"object";"brick_flat";2;0;0;0;0;0;369
19;9;"27/02/20";2020;2;27;"6";"object";"crevice";1;0;0;0;0;0;380
19;9;"27/02/20";2020;2;27;"6";"object";"crevice";1;0;0;0;0;0;381
19;9;"27/02/20";2020;2;27;"6";"object";"crevice";1;0;0;0;0;0;384
19;9;"27/02/20";2020;2;27;"6";"object";"crevice";0;0;2;0;0;0;386
19;9;"27/02/20";2020;2;27;"7";"room";"room";2;0;1;0;0;0;395
19;9;"27/02/20";2020;2;27;"7";"room";"room";4;0;0;0;0;0;395
19;9;"27/02/20";2020;2;27;"7";"object";"brick_large";0;3;0;0;0;0;401
19;9;"27/02/20";2020;2;27;"7";"object";"brick_large";0;0;5;0;0;0;403
19;9;"27/02/20";2020;2;27;"7";"object";"brick_flat";0;0;2;0;0;0;409
19;9;"27/02/20";2020;2;27;"7";"object";"brick_flat";1;0;2;0;0;0;411
19;9;"27/02/20";2020;2;27;"7";"object";"brick_flat";1;0;0;0;0;0;415
19;9;"27/02/20";2020;2;27;"7";"object";"brick_flat";0;0;1;0;0;0;417
19;9;"27/02/20";2020;2;27;"7";"object";"wall";0;0;1;0;0;0;432
19;9;"27/02/20";2020;2;27;"8";"room";"room";3;0;0;0;0;0;442
19;9;"27/02/20";2020;2;27;"8";"object";"brick_large";1;0;0;0;0;0;444
19;9;"27/02/20";2020;2;27;"8";"object";"brick_large";0;0;5;0;0;0;448
19;9;"27/02/20";2020;2;27;"8";"object";"brick_flat";0;0;4;0;0;0;455
19;9;"27/02/20";2020;2;27;"8";"object";"brick_flat";1;0;0;0;0;0;456
19;9;"27/02/20";2020;2;27;"8";"object";"crevice";1;0;1;0;0;0;459
19;9;"27/02/20";2020;2;27;"8";"object";"tunnel";1;0;0;0;0;0;460
19;9;"27/02/20";2020;2;27;"8";"object";"tunnel";0;0;1;0;0;0;461
19;9;"27/02/20";2020;2;27;"9";"room";"room";2;0;0;0;0;0;463
19;9;"27/02/20";2020;2;27;"9";"room";"room";1;0;0;0;0;0;463
19;9;"27/02/20";2020;2;27;"9";"object";"brick_large";0;4;0;0;0;0;464
19;9;"27/02/20";2020;2;27;"9";"object";"brick_large";0;4;0;0;0;0;467
19;9;"27/02/20";2020;2;27;"9";"object";"brick_large";0;1;4;0;0;0;468
19;9;"27/02/20";2020;2;27;"9";"object";"brick_large";0;1;0;0;0;0;469
19;9;"27/02/20";2020;2;27;"9";"object";"brick_large";0;2;2;0;0;0;471
19;9;"27/02/20";2020;2;27;"9";"object";"brick_flat";0;0;1;0;0;0;477
19;9;"27/02/20";2020;2;27;"9";"object";"brick_flat";1;0;1;0;0;0;478
19;9;"27/02/20";2020;2;27;"9";"object";"brick_flat";0;0;2;1;0;0;479
19;9;"27/02/20";2020;2;27;"9";"object";"brick_flat";0;0;1;0;0;0;480
19;9;"27/02/20";2020;2;27;"9";"object";"brick_flat";1;0;1;0;0;0;481
19;9;"27/02/20";2020;2;27;"9";"object";"brick_flat";0;0;0;1;0;0;482
19;9;"27/02/20";2020;2;27;"9";"object";"wall";1;0;0;0;0;0;487
19;9;"27/02/20";2020;2;27;"9";"object";"wall";1;0;0;0;0;0;500
19;9;"27/02/20";2020;2;27;"9";"object";"wall";1;0;0;0;0;0;508
19;9;"27/02/20";2020;2;27;"9";"object";"wall";1;0;0;0;0;0;513
19;9;"27/02/20";2020;2;27;"9";"object";"wall";1;0;0;0;0;0;533
19;9;"27/02/20";2020;2;27;"9";"object";"wall";0;0;1;0;0;0;541
19;9;"27/02/20";2020;2;27;"9";"object";"wall";0;0;0;0;1;0;545
19;9;"27/02/20";2020;2;27;"9";"object";"wall";1;0;0;0;0;0;548
19;9;"27/02/20";2020;2;27;"9";"object";"wall";1;0;0;0;0;0;552
19;9;"27/02/20";2020;2;27;"9";"object";"brick_round";1;0;0;0;0;0;560
19;9;"27/02/20";2020;2;27;"9";"object";"brick_round";1;0;0;0;0;0;564
21;1;"03/12/21";2021;12;3;"1";"room";"room";1;1;0;0;0;0;1
21;1;"03/12/21";2021;12;3;"1";"object";"brick_flat";1;0;0;0;0;0;3
21;1;"03/12/21";2021;12;3;"1";"object";"brick_flat";0;1;1;0;0;0;7
21;1;"03/12/21";2021;12;3;"1";"object";"brick_flat";1;0;0;0;0;0;8
21;1;"03/12/21";2021;12;3;"1";"object";"brick_flat";0;0;1;0;0;0;14
21;1;"03/12/21";2021;12;3;"1";"object";"brick_flat";0;1;0;0;0;0;16
21;1;"03/12/21";2021;12;3;"1";"object";"crevice";1;0;0;0;0;0;22
21;1;"03/12/21";2021;12;3;"10";"room";"room";4;1;1;0;0;0;23
21;1;"03/12/21";2021;12;3;"10";"object";"brick_large";0;3;0;0;0;0;28
21;1;"03/12/21";2021;12;3;"10";"object";"tunnel";3;1;0;0;0;0;40
21;1;"03/12/21";2021;12;3;"10";"object";"pile";6;0;0;0;0;0;41
21;1;"03/12/21";2021;12;3;"10";"object";"pile";1;0;0;0;0;0;43
21;1;"03/12/21";2021;12;3;"11";"room";"room";2;0;1;0;0;0;45
21;1;"03/12/21";2021;12;3;"11";"object";"chimney";0;9;0;0;0;0;47
21;1;"03/12/21";2021;12;3;"11";"object";"chimney";0;0;1;0;0;0;51
21;1;"03/12/21";2021;12;3;"11";"object";"tunnel";1;0;0;0;0;0;52
21;1;"03/12/21";2021;12;3;"11";"object";"other";1;0;1;0;0;0;56
21;1;"03/12/21";2021;12;3;"12";"room";"room";4;2;2;0;0;0;59
21;1;"03/12/21";2021;12;3;"12";"object";"wall";1;0;0;0;0;0;64
21;1;"03/12/21";2021;12;3;"12";"object";"wall";1;0;0;0;0;0;66
21;1;"03/12/21";2021;12;3;"12";"object";"wall";1;0;0;0;0;0;70
21;1;"03/12/21";2021;12;3;"12";"object";"wall";0;0;1;0;0;0;79
21;1;"03/12/21";2021;12;3;"12";"object";"brick_flat";1;0;0;0;0;0;97
21;1;"03/12/21";2021;12;3;"12";"object";"pile";3;0;0;0;0;0;98
21;1;"03/12/21";2021;12;3;"12";"object";"room";1;3;0;0;0;0;100
21;1;"03/12/21";2021;12;3;"12";"object";"crevice";1;0;0;0;0;0;101
21;1;"03/12/21";2021;12;3;"2";"room";"room";3;3;5;0;0;0;102
21;1;"03/12/21";2021;12;3;"2";"object";"wall";0;0;1;0;0;0;116
21;1;"03/12/21";2021;12;3;"2";"object";"wall";1;0;0;0;0;0;128
21;1;"03/12/21";2021;12;3;"2";"object";"wall";1;0;0;0;0;0;133
21;1;"03/12/21";2021;12;3;"2";"object";"wall";0;0;1;0;0;0;136
21;1;"03/12/21";2021;12;3;"2";"object";"wall";0;0;1;0;0;0;137
21;1;"03/12/21";2021;12;3;"2";"object";"wall";0;0;1;0;0;0;139
21;1;"03/12/21";2021;12;3;"2";"object";"wall";1;0;0;0;0;0;152
21;1;"03/12/21";2021;12;3;"2";"object";"wall";0;0;1;0;0;0;155
21;1;"03/12/21";2021;12;3;"2";"object";"wall";1;0;0;0;0;0;162
21;1;"03/12/21";2021;12;3;"2";"object";"wall";1;0;0;0;0;0;167
21;1;"03/12/21";2021;12;3;"2";"object";"pile";1;0;0;0;0;0;173
21;1;"03/12/21";2021;12;3;"2";"object";"pile";2;0;0;0;0;0;174
21;1;"03/12/21";2021;12;3;"2";"object";"brick_flat";0;0;1;0;0;0;185
21;1;"03/12/21";2021;12;3;"3";"room";"room";5;1;9;0;1;0;195
21;1;"03/12/21";2021;12;3;"3";"object";"chimney";1;1;0;0;0;0;198
21;1;"03/12/21";2021;12;3;"3";"object";"brick_round";0;0;1;0;0;0;208
21;1;"03/12/21";2021;12;3;"3";"object";"brick_round";1;0;0;0;0;0;214
21;1;"03/12/21";2021;12;3;"3";"object";"wall";0;0;1;0;0;0;225
21;1;"03/12/21";2021;12;3;"3";"object";"wall";1;0;0;0;0;0;229
21;1;"03/12/21";2021;12;3;"3";"object";"wall";1;0;0;0;0;0;230
21;1;"03/12/21";2021;12;3;"3";"object";"wall";0;0;1;0;0;0;248
21;1;"03/12/21";2021;12;3;"3";"object";"room";1;0;0;0;0;0;253
21;1;"03/12/21";2021;12;3;"4";"room";"room";12;1;6;0;0;0;259
21;1;"03/12/21";2021;12;3;"4";"object";"other";0;0;1;0;0;0;260
21;1;"03/12/21";2021;12;3;"4";"object";"other";2;0;0;0;0;0;262
21;1;"03/12/21";2021;12;3;"4";"object";"crevice";1;0;0;0;0;0;263
21;1;"03/12/21";2021;12;3;"4";"object";"brick_flat";0;0;1;0;0;0;274
21;1;"03/12/21";2021;12;3;"4";"object";"other";1;0;1;0;0;0;280
21;1;"03/12/21";2021;12;3;"4";"object";"brick_flat";0;1;0;0;0;0;287
21;1;"03/12/21";2021;12;3;"4";"object";"brick_flat";0;0;1;0;0;0;295
21;1;"03/12/21";2021;12;3;"4";"object";"brick_flat";1;0;0;0;0;0;296
21;1;"03/12/21";2021;12;3;"5";"room";"room";6;1;2;1;0;0;298
21;1;"03/12/21";2021;12;3;"5";"room";"room";1;0;0;0;0;0;298
21;1;"03/12/21";2021;12;3;"5";"object";"chimney";0;1;0;0;0;0;332
21;1;"03/12/21";2021;12;3;"5";"object";"room";0;0;1;0;0;0;333
21;1;"03/12/21";2021;12;3;"5";"object";"brick_flat";0;0;1;0;0;0;338
21;1;"03/12/21";2021;12;3;"6";"room";"room";4;0;0;0;0;0;347
21;1;"03/12/21";2021;12;3;"6";"object";"brick_flat";0;0;1;0;0;0;350
21;1;"03/12/21";2021;12;3;"6";"object";"brick_large";0;1;0;0;0;0;357
21;1;"03/12/21";2021;12;3;"6";"object";"brick_large";0;0;1;0;0;0;361
21;1;"03/12/21";2021;12;3;"6";"object";"chimney";1;1;0;0;0;0;367
21;1;"03/12/21";2021;12;3;"6";"object";"brick_flat";0;0;1;0;0;0;369
21;1;"03/12/21";2021;12;3;"6";"object";"crevice";2;0;0;0;0;0;380
21;1;"03/12/21";2021;12;3;"6";"object";"crevice";1;0;0;0;0;0;384
21;1;"03/12/21";2021;12;3;"6";"object";"crevice";1;0;0;0;0;0;386
21;1;"03/12/21";2021;12;3;"7";"room";"room";2;0;0;0;0;0;395
21;1;"03/12/21";2021;12;3;"7";"room";"room";4;0;0;0;0;0;395
21;1;"03/12/21";2021;12;3;"7";"object";"brick_large";0;0;0;0;1;0;403
21;1;"03/12/21";2021;12;3;"7";"object";"brick_flat";0;0;1;0;0;0;415
21;1;"03/12/21";2021;12;3;"7";"object";"brick_flat";0;0;1;0;0;0;417
21;1;"03/12/21";2021;12;3;"7";"object";"wall";0;0;1;0;0;0;424
21;1;"03/12/21";2021;12;3;"7";"object";"wall";1;0;0;0;0;0;426
21;1;"03/12/21";2021;12;3;"7";"object";"wall";0;0;1;0;0;0;427
21;1;"03/12/21";2021;12;3;"7";"object";"wall";1;0;0;0;0;0;431
21;1;"03/12/21";2021;12;3;"7";"object";"wall";0;0;0;0;1;0;434
21;1;"03/12/21";2021;12;3;"7";"object";"wall";0;0;1;0;0;0;439
21;1;"03/12/21";2021;12;3;"8";"room";"room";2;0;0;0;0;0;442
21;1;"03/12/21";2021;12;3;"8";"object";"chimney";0;1;0;0;0;0;454
21;1;"03/12/21";2021;12;3;"8";"object";"tunnel";0;2;1;0;1;0;458
21;1;"03/12/21";2021;12;3;"9";"room";"room";3;0;2;0;0;0;463
21;1;"03/12/21";2021;12;3;"9";"object";"brick_large";0;1;0;0;0;0;468
21;1;"03/12/21";2021;12;3;"9";"object";"brick_large";0;1;0;0;0;0;472
21;1;"03/12/21";2021;12;3;"9";"object";"wall";1;0;0;0;0;0;484
21;1;"03/12/21";2021;12;3;"9";"object";"wall";1;0;0;0;0;0;488
21;1;"03/12/21";2021;12;3;"9";"object";"wall";0;0;1;0;0;0;490
21;1;"03/12/21";2021;12;3;"9";"object";"wall";0;0;1;0;0;0;491
21;1;"03/12/21";2021;12;3;"9";"object";"wall";1;0;0;0;0;0;494
21;1;"03/12/21";2021;12;3;"9";"object";"wall";1;0;0;0;0;0;495
21;1;"03/12/21";2021;12;3;"9";"object";"wall";1;0;0;0;0;0;499
21;1;"03/12/21";2021;12;3;"9";"object";"wall";1;0;0;0;0;0;503
21;1;"03/12/21";2021;12;3;"9";"object";"wall";0;0;1;0;0;0;509
21;1;"03/12/21";2021;12;3;"9";"object";"wall";1;0;0;0;0;0;515
21;1;"03/12/21";2021;12;3;"9";"object";"wall";1;0;0;0;0;0;516
21;1;"03/12/21";2021;12;3;"9";"object";"wall";1;0;0;0;0;0;521
21;1;"03/12/21";2021;12;3;"9";"object";"wall";0;0;1;0;0;0;522
21;1;"03/12/21";2021;12;3;"9";"object";"wall";1;0;0;0;0;0;537
21;1;"03/12/21";2021;12;3;"9";"object";"wall";0;0;1;0;0;0;541
21;1;"03/12/21";2021;12;3;"9";"object";"wall";0;0;1;0;0;0;542
21;1;"03/12/21";2021;12;3;"9";"object";"wall";0;0;1;0;0;0;547
21;1;"03/12/21";2021;12;3;"9";"object";"wall";0;0;1;0;0;0;548
21;1;"03/12/21";2021;12;3;"9";"object";"wall";0;0;1;0;0;0;549
21;1;"03/12/21";2021;12;3;"9";"object";"wall";0;0;1;0;0;0;552
21;10;"20/04/22";2022;4;20;"10";"object";"brick_large";0;1;0;0;0;0;27
21;10;"20/04/22";2022;4;20;"10";"object";"brick_large";0;2;0;0;0;0;34
21;10;"20/04/22";2022;4;20;"11";"object";"chimney";0;1;0;0;0;0;47
21;10;"20/04/22";2022;4;20;"11";"object";"chimney";0;1;0;0;0;0;51
21;10;"20/04/22";2022;4;20;"12";"room";"room";0;1;0;0;0;0;59
21;10;"20/04/22";2022;4;20;"12";"object";"room";1;0;0;0;0;0;100
21;10;"20/04/22";2022;4;20;"6";"object";"brick_large";0;1;0;0;0;0;357
21;10;"20/04/22";2022;4;20;"6";"object";"brick_large";0;1;0;0;0;0;363
21;10;"20/04/22";2022;4;20;"8";"object";"brick_large";0;1;0;0;0;0;448
21;10;"20/04/22";2022;4;20;"9";"object";"brick_large";0;1;0;0;0;0;468
21;10;"20/04/22";2022;4;20;"9";"object";"brick_large";0;1;0;0;0;0;472
21;10;"20/04/22";2022;4;20;"9";"object";"brick_large";0;1;0;0;0;0;474
21;2;"16/12/21";2021;12;16;"1";"object";"brick_flat";0;1;0;0;0;0;7
21;2;"16/12/21";2021;12;16;"1";"object";"brick_flat";1;0;1;0;0;0;8
21;2;"16/12/21";2021;12;16;"10";"room";"room";4;2;0;0;0;0;23
21;2;"16/12/21";2021;12;16;"10";"object";"brick_large";0;3;0;0;0;0;25
21;2;"16/12/21";2021;12;16;"10";"object";"brick_large";0;1;1;0;0;0;27
21;2;"16/12/21";2021;12;16;"10";"object";"brick_large";0;1;0;0;0;0;28
21;2;"16/12/21";2021;12;16;"10";"object";"pile";3;0;1;0;0;0;29
21;2;"16/12/21";2021;12;16;"10";"object";"brick_large";0;2;0;0;0;0;34
21;2;"16/12/21";2021;12;16;"10";"object";"tunnel";4;0;0;0;0;0;40
21;2;"16/12/21";2021;12;16;"10";"object";"pile";5;0;0;0;0;0;41
21;2;"16/12/21";2021;12;16;"10";"object";"pile";2;0;0;0;0;0;43
21;2;"16/12/21";2021;12;16;"11";"room";"room";1;0;0;0;0;0;45
21;2;"16/12/21";2021;12;16;"11";"room";"room";2;1;3;0;0;0;45
21;2;"16/12/21";2021;12;16;"11";"object";"chimney";0;6;0;0;0;0;47
21;2;"16/12/21";2021;12;16;"11";"object";"chimney";0;0;2;0;0;0;51
21;2;"16/12/21";2021;12;16;"11";"object";"tunnel";1;0;0;0;0;0;52
21;2;"16/12/21";2021;12;16;"11";"object";"other";0;0;1;0;0;0;57
21;2;"16/12/21";2021;12;16;"12";"room";"room";5;1;2;0;0;0;59
21;2;"16/12/21";2021;12;16;"12";"object";"wall";1;0;0;0;0;0;65
21;2;"16/12/21";2021;12;16;"12";"object";"wall";2;0;0;0;0;0;70
21;2;"16/12/21";2021;12;16;"12";"object";"wall";1;0;0;0;0;0;75
21;2;"16/12/21";2021;12;16;"12";"object";"wall";1;0;0;0;0;0;78
21;2;"16/12/21";2021;12;16;"12";"object";"brick_flat";0;0;1;0;0;0;87
21;2;"16/12/21";2021;12;16;"12";"object";"brick_flat";1;0;0;0;0;0;97
21;2;"16/12/21";2021;12;16;"12";"object";"pile";3;0;0;0;0;0;98
21;2;"16/12/21";2021;12;16;"12";"object";"pile";1;0;0;0;0;0;99
21;2;"16/12/21";2021;12;16;"12";"object";"room";2;2;0;0;0;0;100
21;2;"16/12/21";2021;12;16;"12";"object";"crevice";1;0;2;0;0;0;101
21;2;"16/12/21";2021;12;16;"2";"room";"room";5;3;6;0;1;0;102
21;2;"16/12/21";2021;12;16;"2";"object";"wall";1;0;0;0;0;0;128
21;2;"16/12/21";2021;12;16;"2";"object";"wall";1;0;0;0;0;0;133
21;2;"16/12/21";2021;12;16;"2";"object";"wall";1;0;0;0;0;0;135
21;2;"16/12/21";2021;12;16;"2";"object";"wall";0;0;1;0;0;0;136
21;2;"16/12/21";2021;12;16;"2";"object";"wall";1;0;0;0;0;0;152
21;2;"16/12/21";2021;12;16;"2";"object";"wall";1;0;0;0;0;0;160
21;2;"16/12/21";2021;12;16;"2";"object";"wall";1;0;0;0;0;0;161
21;2;"16/12/21";2021;12;16;"2";"object";"wall";1;0;0;0;0;0;167
21;2;"16/12/21";2021;12;16;"2";"object";"pile";5;0;0;0;0;0;173
21;2;"16/12/21";2021;12;16;"2";"object";"brick_flat";0;1;0;0;0;0;188
21;2;"16/12/21";2021;12;16;"2";"object";"brick_flat";0;0;1;0;0;0;191
21;2;"16/12/21";2021;12;16;"3";"room";"room";8;2;7;0;1;0;195
21;2;"16/12/21";2021;12;16;"3";"object";"chimney";1;1;0;0;0;0;198
21;2;"16/12/21";2021;12;16;"3";"object";"brick_flat";0;0;1;0;0;0;205
21;2;"16/12/21";2021;12;16;"3";"object";"wall";0;0;1;0;0;0;225
21;2;"16/12/21";2021;12;16;"4";"room";"room";11;1;0;6;0;0;259
21;2;"16/12/21";2021;12;16;"4";"object";"other";1;0;1;0;0;0;260
21;2;"16/12/21";2021;12;16;"4";"object";"other";0;0;1;0;0;0;262
21;2;"16/12/21";2021;12;16;"4";"object";"crevice";2;2;0;0;0;0;263
21;2;"16/12/21";2021;12;16;"4";"object";"other";0;0;1;0;0;0;280
21;2;"16/12/21";2021;12;16;"4";"object";"other";1;0;0;0;0;0;282
21;2;"16/12/21";2021;12;16;"4";"object";"brick_flat";0;1;0;0;0;0;286
21;2;"16/12/21";2021;12;16;"5";"room";"room";1;0;0;0;0;0;298
21;2;"16/12/21";2021;12;16;"5";"room";"room";9;1;4;2;2;0;298
21;2;"16/12/21";2021;12;16;"5";"object";"other";0;0;1;0;0;0;305
21;2;"16/12/21";2021;12;16;"5";"object";"chimney";0;1;0;0;0;0;332
21;2;"16/12/21";2021;12;16;"5";"object";"room";1;0;1;0;0;0;333
21;2;"16/12/21";2021;12;16;"5";"object";"brick_flat";1;0;1;0;0;0;342
21;2;"16/12/21";2021;12;16;"5";"object";"brick_flat";0;0;1;0;0;0;346
21;2;"16/12/21";2021;12;16;"6";"room";"room";1;0;0;0;0;0;347
21;2;"16/12/21";2021;12;16;"6";"object";"brick_flat";0;0;1;0;0;0;349
21;2;"16/12/21";2021;12;16;"6";"object";"brick_large";0;1;0;0;0;0;357
21;2;"16/12/21";2021;12;16;"6";"object";"brick_large";0;0;1;0;0;0;364
21;2;"16/12/21";2021;12;16;"6";"object";"chimney";0;1;1;0;0;0;367
21;2;"16/12/21";2021;12;16;"6";"object";"crevice";2;0;0;0;0;0;380
21;2;"16/12/21";2021;12;16;"6";"object";"crevice";1;0;0;0;0;0;384
21;2;"16/12/21";2021;12;16;"7";"room";"room";1;0;0;0;0;0;395
21;2;"16/12/21";2021;12;16;"7";"room";"room";1;0;0;0;0;0;395
21;2;"16/12/21";2021;12;16;"7";"room";"room";3;0;0;0;0;0;395
21;2;"16/12/21";2021;12;16;"7";"object";"brick_large";2;0;0;0;0;0;401
21;2;"16/12/21";2021;12;16;"7";"object";"brick_flat";0;0;1;0;0;0;409
21;2;"16/12/21";2021;12;16;"7";"object";"brick_flat";0;0;1;0;0;0;414
21;2;"16/12/21";2021;12;16;"7";"object";"brick_flat";0;0;1;0;0;0;417
21;2;"16/12/21";2021;12;16;"7";"object";"wall";1;0;0;0;0;0;422
21;2;"16/12/21";2021;12;16;"7";"object";"wall";1;0;0;0;0;0;426
21;2;"16/12/21";2021;12;16;"7";"object";"wall";1;0;0;0;0;0;430
21;2;"16/12/21";2021;12;16;"7";"object";"wall";0;0;1;0;0;0;431
21;2;"16/12/21";2021;12;16;"7";"object";"wall";0;0;0;0;1;0;434
21;2;"16/12/21";2021;12;16;"7";"object";"wall";0;0;1;0;0;0;439
21;2;"16/12/21";2021;12;16;"8";"room";"room";4;0;2;0;0;0;442
21;2;"16/12/21";2021;12;16;"8";"object";"chimney";0;1;0;0;0;0;454
21;2;"16/12/21";2021;12;16;"8";"object";"brick_flat";0;0;1;0;0;0;456
21;2;"16/12/21";2021;12;16;"8";"object";"tunnel";2;2;1;0;1;0;458
21;2;"16/12/21";2021;12;16;"8";"object";"crevice";0;0;1;0;0;0;459
21;2;"16/12/21";2021;12;16;"8";"object";"room";4;0;0;0;0;0;462
21;2;"16/12/21";2021;12;16;"9";"room";"room";6;0;1;0;0;0;463
21;2;"16/12/21";2021;12;16;"9";"object";"brick_large";0;1;0;0;0;0;472
21;2;"16/12/21";2021;12;16;"9";"object";"wall";0;0;1;0;0;0;486
21;2;"16/12/21";2021;12;16;"9";"object";"wall";1;0;0;0;0;0;498
21;2;"16/12/21";2021;12;16;"9";"object";"wall";1;0;0;0;0;0;505
21;2;"16/12/21";2021;12;16;"9";"object";"wall";0;0;1;0;0;0;513
21;2;"16/12/21";2021;12;16;"9";"object";"wall";1;0;0;0;0;0;515
21;2;"16/12/21";2021;12;16;"9";"object";"wall";1;0;0;0;0;0;516
21;2;"16/12/21";2021;12;16;"9";"object";"wall";1;0;0;0;0;0;519
21;2;"16/12/21";2021;12;16;"9";"object";"wall";1;0;0;0;0;0;521
21;2;"16/12/21";2021;12;16;"9";"object";"wall";0;0;1;0;0;0;523
21;2;"16/12/21";2021;12;16;"9";"object";"wall";0;0;1;0;0;0;537
21;2;"16/12/21";2021;12;16;"9";"object";"wall";1;0;0;0;0;0;541
21;2;"16/12/21";2021;12;16;"9";"object";"wall";0;0;1;0;0;0;548
21;2;"16/12/21";2021;12;16;"9";"object";"wall";0;0;1;0;0;0;549
21;2;"16/12/21";2021;12;16;"9";"object";"wall";1;0;0;0;0;0;553
21;3;"08/01/22";2022;1;8;"1";"room";"room";0;1;1;0;0;0;1
21;3;"08/01/22";2022;1;8;"1";"object";"brick_flat";0;0;1;0;0;0;4
21;3;"08/01/22";2022;1;8;"1";"object";"brick_flat";0;0;1;0;0;0;6
21;3;"08/01/22";2022;1;8;"1";"object";"brick_flat";0;0;1;0;0;0;7
21;3;"08/01/22";2022;1;8;"1";"object";"brick_flat";1;0;0;0;0;0;8
21;3;"08/01/22";2022;1;8;"1";"object";"brick_flat";0;0;1;0;0;0;14
21;3;"08/01/22";2022;1;8;"1";"object";"crevice";0;0;1;0;0;0;22
21;3;"08/01/22";2022;1;8;"10";"room";"room";5;1;1;0;0;0;23
21;3;"08/01/22";2022;1;8;"10";"object";"brick_large";0;5;0;0;0;0;25
21;3;"08/01/22";2022;1;8;"10";"object";"brick_large";0;3;0;0;0;0;27
21;3;"08/01/22";2022;1;8;"10";"object";"pile";0;0;1;0;0;0;29
21;3;"08/01/22";2022;1;8;"10";"object";"brick_large";0;6;0;0;0;0;34
21;3;"08/01/22";2022;1;8;"10";"object";"brick_flat";1;0;0;0;0;0;38
21;3;"08/01/22";2022;1;8;"10";"object";"tunnel";5;0;0;0;0;0;40
21;3;"08/01/22";2022;1;8;"10";"object";"pile";5;0;0;0;0;0;41
21;3;"08/01/22";2022;1;8;"11";"room";"room";2;0;1;0;1;0;45
21;3;"08/01/22";2022;1;8;"11";"object";"chimney";0;1;0;0;0;0;47
21;3;"08/01/22";2022;1;8;"11";"object";"chimney";0;2;1;0;0;0;51
21;3;"08/01/22";2022;1;8;"11";"object";"other";0;0;1;0;0;0;56
21;3;"08/01/22";2022;1;8;"11";"object";"other";0;0;1;0;0;0;57
21;3;"08/01/22";2022;1;8;"12";"room";"room";4;0;2;0;0;0;59
21;3;"08/01/22";2022;1;8;"12";"object";"wall";0;0;1;0;0;0;65
21;3;"08/01/22";2022;1;8;"12";"object";"wall";1;0;0;0;0;0;75
21;3;"08/01/22";2022;1;8;"12";"object";"brick_flat";0;0;1;0;0;0;87
21;3;"08/01/22";2022;1;8;"12";"object";"pile";2;0;0;0;0;0;98
21;3;"08/01/22";2022;1;8;"12";"object";"room";1;2;0;0;0;0;100
21;3;"08/01/22";2022;1;8;"2";"room";"room";5;4;7;0;1;0;102
21;3;"08/01/22";2022;1;8;"2";"object";"wall";0;0;1;0;0;0;113
21;3;"08/01/22";2022;1;8;"2";"object";"wall";1;0;0;0;0;0;114
21;3;"08/01/22";2022;1;8;"2";"object";"wall";0;0;1;0;0;0;116
21;3;"08/01/22";2022;1;8;"2";"object";"wall";0;0;1;0;0;0;118
21;3;"08/01/22";2022;1;8;"2";"object";"wall";0;0;1;0;0;0;122
21;3;"08/01/22";2022;1;8;"2";"object";"wall";0;0;1;0;0;0;124
21;3;"08/01/22";2022;1;8;"2";"object";"wall";0;0;1;0;0;0;134
21;3;"08/01/22";2022;1;8;"2";"object";"wall";0;0;1;0;0;0;137
21;3;"08/01/22";2022;1;8;"2";"object";"wall";0;0;1;0;0;0;139
21;3;"08/01/22";2022;1;8;"2";"object";"wall";1;0;0;0;0;0;154
21;3;"08/01/22";2022;1;8;"2";"object";"wall";0;0;1;0;0;0;156
21;3;"08/01/22";2022;1;8;"2";"object";"wall";1;0;0;0;0;0;168
21;3;"08/01/22";2022;1;8;"2";"object";"brick_flat";1;0;0;0;0;0;178
21;3;"08/01/22";2022;1;8;"2";"object";"brick_flat";0;0;1;0;0;0;185
21;3;"08/01/22";2022;1;8;"3";"room";"room";6;4;17;0;0;0;195
21;3;"08/01/22";2022;1;8;"3";"object";"chimney";0;3;0;0;0;0;198
21;3;"08/01/22";2022;1;8;"3";"object";"brick_round";1;0;0;0;0;0;214
21;3;"08/01/22";2022;1;8;"3";"object";"wall";0;0;1;0;0;0;217
21;3;"08/01/22";2022;1;8;"3";"object";"wall";0;0;1;0;0;0;227
21;3;"08/01/22";2022;1;8;"3";"object";"wall";0;0;1;0;0;0;243
21;3;"08/01/22";2022;1;8;"3";"object";"wall";1;0;0;0;0;0;244
21;3;"08/01/22";2022;1;8;"3";"object";"wall";0;0;1;0;0;0;251
21;3;"08/01/22";2022;1;8;"3";"object";"brick_flat";0;0;1;0;0;0;207
21;3;"08/01/22";2022;1;8;"4";"room";"room";6;1;11;2;0;0;259
21;3;"08/01/22";2022;1;8;"4";"object";"other";0;0;1;0;0;0;279
21;3;"08/01/22";2022;1;8;"4";"object";"brick_flat";1;0;0;0;0;0;283
21;3;"08/01/22";2022;1;8;"4";"object";"brick_flat";0;1;0;0;0;0;284
21;3;"08/01/22";2022;1;8;"4";"object";"brick_flat";0;1;0;0;0;0;287
