"date","time","temperature","filename","room"
"2023-12-15","08:57:00",9,"iButton_R1.csv",1
"2023-12-15","13:12:00",9,"iButton_R1.csv",1
"2023-12-15","17:27:00",9,"iButton_R1.csv",1
"2023-12-15","21:42:00",9,"iButton_R1.csv",1
"2023-12-16","01:57:00",9,"iButton_R1.csv",1
"2023-12-16","06:12:00",8.5,"iButton_R1.csv",1
"2023-12-16","10:27:00",9,"iButton_R1.csv",1
"2023-12-16","14:42:00",8.5,"iButton_R1.csv",1
"2023-12-16","18:57:00",8.5,"iButton_R1.csv",1
"2023-12-16","23:12:00",8.5,"iButton_R1.csv",1
"2023-12-17","03:27:00",8.5,"iButton_R1.csv",1
"2023-12-17","07:42:00",8.5,"iButton_R1.csv",1
"2023-12-17","11:57:00",8.5,"iButton_R1.csv",1
"2023-12-17","16:12:00",8.5,"iButton_R1.csv",1
"2023-12-17","20:27:00",8.5,"iButton_R1.csv",1
"2023-12-18","00:42:00",8.5,"iButton_R1.csv",1
"2023-12-18","04:57:00",8.5,"iButton_R1.csv",1
"2023-12-18","09:12:00",8.5,"iButton_R1.csv",1
"2023-12-18","13:27:00",8.5,"iButton_R1.csv",1
"2023-12-18","17:42:00",8.5,"iButton_R1.csv",1
"2023-12-18","21:57:00",8.5,"iButton_R1.csv",1
"2023-12-19","02:12:00",8.5,"iButton_R1.csv",1
"2023-12-19","06:27:00",8.5,"iButton_R1.csv",1
"2023-12-19","10:42:00",8.5,"iButton_R1.csv",1
"2023-12-19","14:57:00",8.5,"iButton_R1.csv",1
"2023-12-19","19:12:00",8.5,"iButton_R1.csv",1
"2023-12-19","23:27:00",8.5,"iButton_R1.csv",1
"2023-12-20","03:42:00",8.5,"iButton_R1.csv",1
"2023-12-20","07:57:00",8.5,"iButton_R1.csv",1
"2023-12-20","12:12:00",8.5,"iButton_R1.csv",1
"2023-12-20","16:27:00",8.5,"iButton_R1.csv",1
"2023-12-20","20:42:00",8.5,"iButton_R1.csv",1
"2023-12-21","00:57:00",8.5,"iButton_R1.csv",1
"2023-12-21","05:12:00",8.5,"iButton_R1.csv",1
"2023-12-21","09:27:00",8.5,"iButton_R1.csv",1
"2023-12-21","13:42:00",8.5,"iButton_R1.csv",1
"2023-12-21","17:57:00",8.5,"iButton_R1.csv",1
"2023-12-21","22:12:00",8.5,"iButton_R1.csv",1
"2023-12-22","02:27:00",8.5,"iButton_R1.csv",1
"2023-12-22","06:42:00",8.5,"iButton_R1.csv",1
"2023-12-22","10:57:00",8.5,"iButton_R1.csv",1
"2023-12-22","15:12:00",8.5,"iButton_R1.csv",1
"2023-12-22","19:27:00",8.5,"iButton_R1.csv",1
"2023-12-22","23:42:00",8.5,"iButton_R1.csv",1
"2023-12-23","03:57:00",8.5,"iButton_R1.csv",1
"2023-12-23","08:12:00",8.5,"iButton_R1.csv",1
"2023-12-23","12:27:00",8.5,"iButton_R1.csv",1
"2023-12-23","16:42:00",8.5,"iButton_R1.csv",1
"2023-12-23","20:57:00",8.5,"iButton_R1.csv",1
"2023-12-24","01:12:00",8.5,"iButton_R1.csv",1
"2023-12-24","05:27:00",8.5,"iButton_R1.csv",1
"2023-12-24","09:42:00",8.5,"iButton_R1.csv",1
"2023-12-24","13:57:00",8.5,"iButton_R1.csv",1
"2023-12-24","18:12:00",8.5,"iButton_R1.csv",1
"2023-12-24","22:27:00",8.5,"iButton_R1.csv",1
"2023-12-25","02:42:00",8.5,"iButton_R1.csv",1
"2023-12-25","06:57:00",8.5,"iButton_R1.csv",1
"2023-12-25","11:12:00",8.5,"iButton_R1.csv",1
"2023-12-25","15:27:00",8.5,"iButton_R1.csv",1
"2023-12-25","19:42:00",8.5,"iButton_R1.csv",1
"2023-12-25","23:57:00",8.5,"iButton_R1.csv",1
"2023-12-26","04:12:00",8.5,"iButton_R1.csv",1
"2023-12-26","08:27:00",8.5,"iButton_R1.csv",1
"2023-12-26","12:42:00",8.5,"iButton_R1.csv",1
"2023-12-26","16:57:00",8.5,"iButton_R1.csv",1
"2023-12-26","21:12:00",8.5,"iButton_R1.csv",1
"2023-12-27","01:27:00",8.5,"iButton_R1.csv",1
"2023-12-27","05:42:00",8.5,"iButton_R1.csv",1
"2023-12-27","09:57:00",8.5,"iButton_R1.csv",1
"2023-12-27","14:12:00",8.5,"iButton_R1.csv",1
"2023-12-27","18:27:00",8.5,"iButton_R1.csv",1
"2023-12-27","22:42:00",8.5,"iButton_R1.csv",1
"2023-12-28","02:57:00",8.5,"iButton_R1.csv",1
"2023-12-28","07:12:00",8.5,"iButton_R1.csv",1
"2023-12-28","11:27:00",8.5,"iButton_R1.csv",1
"2023-12-28","15:42:00",8.5,"iButton_R1.csv",1
"2023-12-28","19:57:00",8.5,"iButton_R1.csv",1
"2023-12-29","00:12:00",8.5,"iButton_R1.csv",1
"2023-12-29","04:27:00",8.5,"iButton_R1.csv",1
"2023-12-29","08:42:00",8.5,"iButton_R1.csv",1
"2023-12-29","12:57:00",8.5,"iButton_R1.csv",1
"2023-12-29","17:12:00",8.5,"iButton_R1.csv",1
"2023-12-29","21:27:00",8.5,"iButton_R1.csv",1
"2023-12-30","01:42:00",8,"iButton_R1.csv",1
"2023-12-30","05:57:00",8.5,"iButton_R1.csv",1
"2023-12-30","10:12:00",8,"iButton_R1.csv",1
"2023-12-30","14:27:00",8.5,"iButton_R1.csv",1
"2023-12-30","18:42:00",8,"iButton_R1.csv",1
"2023-12-30","22:57:00",8,"iButton_R1.csv",1
"2023-12-31","03:12:00",8,"iButton_R1.csv",1
"2023-12-31","07:27:00",8,"iButton_R1.csv",1
"2023-12-31","11:42:00",8,"iButton_R1.csv",1
"2023-12-31","15:57:00",8,"iButton_R1.csv",1
"2023-12-31","20:12:00",8,"iButton_R1.csv",1
"2024-01-01","00:27:00",8,"iButton_R1.csv",1
"2024-01-01","04:42:00",8,"iButton_R1.csv",1
"2024-01-01","08:57:00",8,"iButton_R1.csv",1
"2024-01-01","13:12:00",8,"iButton_R1.csv",1
"2024-01-01","17:27:00",8,"iButton_R1.csv",1
"2024-01-01","21:42:00",8,"iButton_R1.csv",1
"2024-01-02","01:57:00",8,"iButton_R1.csv",1
"2024-01-02","06:12:00",8,"iButton_R1.csv",1
"2024-01-02","10:27:00",8,"iButton_R1.csv",1
"2024-01-02","14:42:00",8,"iButton_R1.csv",1
"2024-01-02","18:57:00",8,"iButton_R1.csv",1
"2024-01-02","23:12:00",8,"iButton_R1.csv",1
"2024-01-03","03:27:00",8,"iButton_R1.csv",1
"2024-01-03","07:42:00",8,"iButton_R1.csv",1
"2024-01-03","11:57:00",8,"iButton_R1.csv",1
"2024-01-03","16:12:00",8,"iButton_R1.csv",1
"2024-01-03","20:27:00",8,"iButton_R1.csv",1
"2024-01-04","00:42:00",8,"iButton_R1.csv",1
"2024-01-04","04:57:00",8,"iButton_R1.csv",1
"2024-01-04","09:12:00",8,"iButton_R1.csv",1
"2024-01-04","13:27:00",8,"iButton_R1.csv",1
"2024-01-04","17:42:00",8,"iButton_R1.csv",1
"2024-01-04","21:57:00",8,"iButton_R1.csv",1
"2024-01-05","02:12:00",8,"iButton_R1.csv",1
"2024-01-05","06:27:00",8,"iButton_R1.csv",1
"2024-01-05","10:42:00",8,"iButton_R1.csv",1
"2024-01-05","14:57:00",8,"iButton_R1.csv",1
"2024-01-05","19:12:00",8,"iButton_R1.csv",1
"2024-01-05","23:27:00",8,"iButton_R1.csv",1
"2024-01-06","03:42:00",8,"iButton_R1.csv",1
"2024-01-06","07:57:00",8,"iButton_R1.csv",1
"2024-01-06","12:12:00",8,"iButton_R1.csv",1
"2024-01-06","16:27:00",8,"iButton_R1.csv",1
"2024-01-06","20:42:00",8,"iButton_R1.csv",1
"2024-01-07","00:57:00",8,"iButton_R1.csv",1
"2024-01-07","05:12:00",8,"iButton_R1.csv",1
"2024-01-07","09:27:00",7.5,"iButton_R1.csv",1
"2024-01-07","13:42:00",7.5,"iButton_R1.csv",1
"2024-01-07","17:57:00",7.5,"iButton_R1.csv",1
"2024-01-07","22:12:00",7.5,"iButton_R1.csv",1
"2024-01-08","02:27:00",7.5,"iButton_R1.csv",1
"2024-01-08","06:42:00",7.5,"iButton_R1.csv",1
"2024-01-08","10:57:00",7.5,"iButton_R1.csv",1
"2024-01-08","15:12:00",7.5,"iButton_R1.csv",1
"2024-01-08","19:27:00",7.5,"iButton_R1.csv",1
"2024-01-08","23:42:00",7.5,"iButton_R1.csv",1
"2024-01-09","03:57:00",7.5,"iButton_R1.csv",1
"2024-01-09","08:12:00",7.5,"iButton_R1.csv",1
"2024-01-09","12:27:00",7.5,"iButton_R1.csv",1
"2024-01-09","16:42:00",7.5,"iButton_R1.csv",1
"2024-01-09","20:57:00",7.5,"iButton_R1.csv",1
"2024-01-10","01:12:00",7.5,"iButton_R1.csv",1
"2024-01-10","05:27:00",7.5,"iButton_R1.csv",1
"2024-01-10","09:42:00",7.5,"iButton_R1.csv",1
"2024-01-10","13:57:00",7.5,"iButton_R1.csv",1
"2024-01-10","18:12:00",7.5,"iButton_R1.csv",1
"2024-01-10","22:27:00",7.5,"iButton_R1.csv",1
"2024-01-11","02:42:00",7.5,"iButton_R1.csv",1
"2024-01-11","06:57:00",7.5,"iButton_R1.csv",1
"2024-01-11","11:12:00",7.5,"iButton_R1.csv",1
"2024-01-11","15:27:00",7.5,"iButton_R1.csv",1
"2024-01-11","19:42:00",7.5,"iButton_R1.csv",1
"2024-01-11","23:57:00",7.5,"iButton_R1.csv",1
"2024-01-12","04:12:00",7.5,"iButton_R1.csv",1
"2024-01-12","08:27:00",7.5,"iButton_R1.csv",1
"2024-01-12","12:42:00",7.5,"iButton_R1.csv",1
"2024-01-12","16:57:00",7.5,"iButton_R1.csv",1
"2024-01-12","21:12:00",7.5,"iButton_R1.csv",1
"2024-01-13","01:27:00",7.5,"iButton_R1.csv",1
"2024-01-13","05:42:00",7.5,"iButton_R1.csv",1
"2024-01-13","09:57:00",7.5,"iButton_R1.csv",1
"2024-01-13","14:12:00",7.5,"iButton_R1.csv",1
"2024-01-13","18:27:00",7.5,"iButton_R1.csv",1
"2024-01-13","22:42:00",7.5,"iButton_R1.csv",1
"2024-01-14","02:57:00",7.5,"iButton_R1.csv",1
"2024-01-14","07:12:00",7.5,"iButton_R1.csv",1
"2024-01-14","11:27:00",7.5,"iButton_R1.csv",1
"2024-01-14","15:42:00",7.5,"iButton_R1.csv",1
"2024-01-14","19:57:00",7.5,"iButton_R1.csv",1
"2024-01-15","00:12:00",7.5,"iButton_R1.csv",1
"2024-01-15","04:27:00",7.5,"iButton_R1.csv",1
